iso3c,year,wbl_index
SOM,2007,46.9
SOM,2008,46.9
SOM,2009,46.9
SOM,2010,46.9
SOM,2011,46.9
SOM,2012,46.9
SOM,2013,46.9
SOM,2014,46.9
SOM,2015,46.9
SOM,2016,46.9
SOM,2017,46.9
SOM,2018,46.9
SOM,2019,46.9
SOM,2020,46.9
SRB,1971,70.0
SRB,1972,70.0
SRB,1973,70.0
SRB,1974,70.0
SRB,1975,70.0
SRB,1976,70.0
SRB,1977,70.0
SRB,1978,70.0
SRB,1979,70.0
SRB,1980,70.0
SRB,1981,70.0
SRB,1982,70.0
SRB,1983,70.0
SRB,1984,70.0
SRB,1985,70.0
SRB,1986,70.0
SRB,1987,70.0
SRB,1988,70.0
SRB,1989,70.0
SRB,1990,70.0
SRB,1991,70.0
SRB,1992,70.0
SRB,1993,70.0
SRB,1994,70.0
SRB,1995,70.0
SRB,1996,70.0
SRB,1997,70.0
SRB,1998,73.1
SRB,1999,73.1
SRB,2000,73.1
SRB,2001,73.1
SRB,2002,73.1
SRB,2003,78.8
SRB,2004,81.9
SRB,2005,81.9
SRB,2006,88.1
SRB,2007,90.6
SRB,2008,90.6
SRB,2009,90.6
SRB,2010,93.8
SRB,2011,96.9
SRB,2012,96.9
SRB,2013,96.9
SRB,2014,96.9
SRB,2015,96.9
SRB,2016,93.8
SRB,2017,93.8
SRB,2018,93.8
SRB,2019,93.8
SRB,2020,93.8
SSD,1971,37.5
SSD,1972,37.5
SSD,1973,37.5
SSD,1974,37.5
SSD,1975,37.5
SSD,1976,37.5
SSD,1977,37.5
SSD,1978,37.5
SSD,1979,37.5
SSD,1980,37.5
SSD,1981,37.5
SSD,1982,37.5
SSD,1983,37.5
SSD,1984,37.5
SSD,1985,37.5
SSD,1986,37.5
SSD,1987,37.5
SSD,1988,37.5
SSD,1989,37.5
SSD,1990,37.5
SSD,1991,43.8
SSD,1992,43.8
SSD,1993,43.8
SSD,1994,43.8
SSD,1995,43.8
SSD,1996,43.8
SSD,1997,43.8
SSD,1998,46.3
SSD,1999,46.3
SSD,2000,46.3
SSD,2001,46.3
SSD,2002,46.3
SSD,2003,46.3
SSD,2004,46.3
SSD,2005,46.3
SSD,2006,46.3
SSD,2007,46.3
SSD,2008,46.3
SSD,2009,49.4
SSD,2010,58.1
SSD,2011,58.1
SSD,2012,58.1
SSD,2013,61.3
SSD,2014,51.9
SSD,2015,51.9
SSD,2016,51.9
SSD,2017,51.9
SSD,2018,51.9
SSD,2019,70.0
SSD,2020,70.0
STP,1971,18.8
STP,1972,18.8
STP,1973,18.8
STP,1974,18.8
STP,1975,18.8
STP,1976,18.8
STP,1977,21.9
STP,1978,21.9
STP,1979,45.0
STP,1980,47.5
STP,1981,50.6
STP,1982,50.6
STP,1983,50.6
STP,1984,50.6
STP,1985,50.6
STP,1986,50.6
STP,1987,50.6
STP,1988,50.6
STP,1989,50.6
STP,1990,50.6
STP,1991,50.6
STP,1992,50.6
STP,1993,53.8
STP,1994,53.8
STP,1995,53.8
STP,1996,53.8
STP,1997,53.8
STP,1998,53.8
STP,1999,53.8
STP,2000,53.8
STP,2001,53.8
STP,2002,53.8
STP,2003,53.8
STP,2004,53.8
STP,2005,56.3
STP,2006,56.3
STP,2007,56.3
STP,2008,56.3
STP,2009,56.3
STP,2010,58.8
STP,2011,58.8
STP,2012,58.8
STP,2013,58.8
STP,2014,65.0
STP,2015,65.0
STP,2016,74.4
STP,2017,74.4
STP,2018,74.4
STP,2019,74.4
STP,2020,86.3
SUR,1971,31.3
SUR,1972,31.3
SUR,1973,31.3
SUR,1974,31.3
SUR,1975,31.3
SUR,1976,31.3
SUR,1977,31.3
SUR,1978,31.3
SUR,1979,31.3
SUR,1980,31.3
SUR,1981,31.3
SUR,1982,60.6
SUR,1983,60.6
SUR,1984,60.6
SUR,1985,63.8
SUR,1986,63.8
SUR,1987,63.8
SUR,1988,63.8
SUR,1989,63.8
SUR,1990,63.8
SUR,1991,63.8
SUR,1992,63.8
SUR,1993,63.8
SUR,1994,63.8
SUR,1995,63.8
SUR,1996,63.8
SUR,1997,63.8
SUR,1998,63.8
SUR,1999,63.8
SUR,2000,63.8
SUR,2001,63.8
SUR,2002,63.8
SUR,2003,63.8
SUR,2004,63.8
SUR,2005,63.8
SUR,2006,63.8
SUR,2007,63.8
SUR,2008,63.8
SUR,2009,63.8
SUR,2010,66.3
SUR,2011,66.3
SUR,2012,66.3
SUR,2013,66.3
SUR,2014,66.3
SUR,2015,66.3
SUR,2016,66.3
SUR,2017,66.3
SUR,2018,66.3
SUR,2019,66.3
SUR,2020,66.3
SVK,1971,58.8
SVK,1972,58.8
SVK,1973,58.8
SVK,1974,58.8
SVK,1975,58.8
SVK,1976,58.8
SVK,1977,58.8
SVK,1978,58.8
SVK,1979,58.8
SVK,1980,58.8
SVK,1981,58.8
SVK,1982,58.8
SVK,1983,58.8
SVK,1984,58.8
SVK,1985,58.8
SVK,1986,58.8
SVK,1987,58.8
SVK,1988,58.8
SVK,1989,58.8
SVK,1990,58.8
SVK,1991,61.3
SVK,1992,61.3
SVK,1993,61.3
SVK,1994,63.8
SVK,1995,63.8
SVK,1996,63.8
SVK,1997,63.8
SVK,1998,63.8
SVK,1999,63.8
SVK,2000,63.8
SVK,2001,63.8
SVK,2002,63.8
SVK,2003,63.8
SVK,2004,63.8
SVK,2005,76.3
SVK,2006,76.3
SVK,2007,78.8
SVK,2008,78.8
SVK,2009,81.9
SVK,2010,81.9
SVK,2011,91.3
SVK,2012,94.4
SVK,2013,94.4
SVK,2014,94.4
SVK,2015,94.4
SVK,2016,94.4
SVK,2017,94.4
SVK,2018,94.4
SVK,2019,94.4
SVK,2020,94.4
SVN,1971,64.4
SVN,1972,64.4
SVN,1973,64.4
SVN,1974,64.4
SVN,1975,64.4
SVN,1976,64.4
SVN,1977,64.4
SVN,1978,64.4
SVN,1979,64.4
SVN,1980,64.4
SVN,1981,64.4
SVN,1982,64.4
SVN,1983,64.4
SVN,1984,64.4
SVN,1985,64.4
SVN,1986,64.4
SVN,1987,64.4
SVN,1988,64.4
SVN,1989,64.4
SVN,1990,64.4
SVN,1991,64.4
SVN,1992,64.4
SVN,1993,64.4
SVN,1994,64.4
SVN,1995,64.4
SVN,1996,64.4
SVN,1997,64.4
SVN,1998,64.4
SVN,1999,64.4
SVN,2000,64.4
SVN,2001,64.4
SVN,2002,64.4
SVN,2003,82.5
SVN,2004,82.5
SVN,2005,85.0
SVN,2006,88.1
SVN,2007,88.1
SVN,2008,88.1
SVN,2009,90.6
SVN,2010,90.6
SVN,2011,90.6
SVN,2012,90.6
SVN,2013,90.6
SVN,2014,90.6
SVN,2015,90.6
SVN,2016,90.6
SVN,2017,90.6
SVN,2018,90.6
SVN,2019,93.8
SVN,2020,93.8
SWE,1971,71.3
SWE,1972,71.3
SWE,1973,71.3
SWE,1974,73.8
SWE,1975,73.8
SWE,1976,73.8
SWE,1977,73.8
SWE,1978,73.8
SWE,1979,73.8
SWE,1980,73.8
SWE,1981,79.4
SWE,1982,79.4
SWE,1983,79.4
SWE,1984,79.4
SWE,1985,79.4
SWE,1986,79.4
SWE,1987,79.4
SWE,1988,79.4
SWE,1989,79.4
SWE,1990,81.9
SWE,1991,81.9
SWE,1992,87.5
SWE,1993,87.5
SWE,1994,87.5
SWE,1995,87.5
SWE,1996,87.5
SWE,1997,87.5
SWE,1998,87.5
SWE,1999,87.5
SWE,2000,90.6
SWE,2001,90.6
SWE,2002,90.6
SWE,2003,90.6
SWE,2004,90.6
SWE,2005,90.6
SWE,2006,90.6
SWE,2007,96.9
SWE,2008,96.9
SWE,2009,96.9
SWE,2010,96.9
SWE,2011,96.9
SWE,2012,96.9
SWE,2013,96.9
SWE,2014,100.0
SWE,2015,100.0
SWE,2016,100.0
SWE,2017,100.0
SWE,2018,100.0
SWE,2019,100.0
SWE,2020,100.0
SWZ,1971,26.9
SWZ,1972,26.9
SWZ,1973,26.9
SWZ,1974,26.9
SWZ,1975,33.1
SWZ,1976,33.1
SWZ,1977,33.1
SWZ,1978,33.1
SWZ,1979,33.1
SWZ,1980,33.1
SWZ,1981,33.1
SWZ,1982,38.8
SWZ,1983,38.8
SWZ,1984,38.8
SWZ,1985,38.8
SWZ,1986,38.8
SWZ,1987,38.8
SWZ,1988,38.8
SWZ,1989,38.8
SWZ,1990,38.8
SWZ,1991,38.8
SWZ,1992,38.8
SWZ,1993,38.8
SWZ,1994,38.8
SWZ,1995,38.8
SWZ,1996,38.8
SWZ,1997,38.8
SWZ,1998,38.8
SWZ,1999,38.8
SWZ,2000,38.8
SWZ,2001,38.8
SWZ,2002,38.8
SWZ,2003,38.8
SWZ,2004,38.8
SWZ,2005,38.8
SWZ,2006,38.8
SWZ,2007,38.8
SWZ,2008,38.8
SWZ,2009,38.8
SWZ,2010,38.8
SWZ,2011,38.8
SWZ,2012,38.8
SWZ,2013,43.8
SWZ,2014,43.8
SWZ,2015,43.8
SWZ,2016,43.8
SWZ,2017,43.8
SWZ,2018,43.8
SWZ,2019,43.8
SWZ,2020,46.3
SYC,1971,51.3
SYC,1972,60.0
SYC,1973,60.0
SYC,1974,60.0
SYC,1975,60.0
SYC,1976,60.0
SYC,1977,63.1
SYC,1978,63.1
SYC,1979,63.1
SYC,1980,63.1
SYC,1981,63.1
SYC,1982,63.1
SYC,1983,63.1
SYC,1984,63.1
SYC,1985,63.1
SYC,1986,63.1
SYC,1987,63.1
SYC,1988,63.1
SYC,1989,63.1
SYC,1990,63.1
SYC,1991,63.1
SYC,1992,63.1
SYC,1993,63.1
SYC,1994,63.1
SYC,1995,65.6
SYC,1996,71.3
SYC,1997,71.3
SYC,1998,71.3
SYC,1999,71.3
SYC,2000,71.3
SYC,2001,73.8
SYC,2002,73.8
SYC,2003,73.8
SYC,2004,73.8
SYC,2005,73.8
SYC,2006,73.8
SYC,2007,73.8
SYC,2008,73.8
SYC,2009,73.8
SYC,2010,73.8
SYC,2011,73.8
SYC,2012,73.8
SYC,2013,73.8
SYC,2014,73.8
SYC,2015,73.8
SYC,2016,73.8
SYC,2017,76.3
SYC,2018,76.3
SYC,2019,76.3
SYC,2020,76.3
SYR,1971,29.4
SYR,1972,29.4
SYR,1973,29.4
SYR,1974,29.4
SYR,1975,29.4
SYR,1976,29.4
SYR,1977,29.4
SYR,1978,29.4
SYR,1979,29.4
SYR,1980,29.4
SYR,1981,29.4
SYR,1982,29.4
SYR,1983,29.4
SYR,1984,29.4
SYR,1985,29.4
SYR,1986,29.4
SYR,1987,29.4
SYR,1988,29.4
SYR,1989,29.4
SYR,1990,29.4
SYR,1991,29.4
SYR,1992,29.4
SYR,1993,29.4
SYR,1994,29.4
SYR,1995,29.4
SYR,1996,29.4
SYR,1997,29.4
SYR,1998,29.4
SYR,1999,29.4
SYR,2000,29.4
SYR,2001,29.4
SYR,2002,29.4
SYR,2003,26.3
SYR,2004,26.3
SYR,2005,26.3
SYR,2006,26.3
SYR,2007,26.3
SYR,2008,28.8
SYR,2009,28.8
SYR,2010,28.8
SYR,2011,36.9
SYR,2012,36.9
SYR,2013,36.9
SYR,2014,36.9
SYR,2015,36.9
SYR,2016,36.9
SYR,2017,36.9
SYR,2018,36.9
SYR,2019,36.9
SYR,2020,36.9
TCD,1971,39.4
TCD,1972,39.4
TCD,1973,39.4
TCD,1974,39.4
TCD,1975,39.4
TCD,1976,39.4
TCD,1977,39.4
TCD,1978,39.4
TCD,1979,48.8
TCD,1980,48.8
TCD,1981,48.8
TCD,1982,48.8
TCD,1983,48.8
TCD,1984,48.8
TCD,1985,48.8
TCD,1986,48.8
TCD,1987,48.8
TCD,1988,48.8
TCD,1989,48.8
TCD,1990,48.8
TCD,1991,48.8
TCD,1992,48.8
TCD,1993,48.8
TCD,1994,48.8
TCD,1995,48.8
TCD,1996,48.8
TCD,1997,48.8
TCD,1998,57.5
TCD,1999,57.5
TCD,2000,57.5
TCD,2001,57.5
TCD,2002,57.5
TCD,2003,57.5
TCD,2004,57.5
TCD,2005,57.5
TCD,2006,57.5
TCD,2007,57.5
TCD,2008,57.5
TCD,2009,57.5
TCD,2010,57.5
TCD,2011,57.5
TCD,2012,57.5
TCD,2013,57.5
TCD,2014,57.5
TCD,2015,57.5
TCD,2016,57.5
TCD,2017,57.5
TCD,2018,66.3
TCD,2019,66.3
TCD,2020,66.3
TGO,1971,25.6
TGO,1972,25.6
TGO,1973,25.6
TGO,1974,31.9
TGO,1975,31.9
TGO,1976,31.9
TGO,1977,31.9
TGO,1978,31.9
TGO,1979,31.9
TGO,1980,31.9
TGO,1981,51.3
TGO,1982,51.3
TGO,1983,51.3
TGO,1984,51.3
TGO,1985,51.3
TGO,1986,51.3
TGO,1987,51.3
TGO,1988,51.3
TGO,1989,51.3
TGO,1990,51.3
TGO,1991,51.3
TGO,1992,51.3
TGO,1993,51.3
TGO,1994,51.3
TGO,1995,51.3
TGO,1996,51.3
TGO,1997,51.3
TGO,1998,51.3
TGO,1999,51.3
TGO,2000,51.3
TGO,2001,51.3
TGO,2002,51.3
TGO,2003,51.3
TGO,2004,51.3
TGO,2005,51.3
TGO,2006,51.3
TGO,2007,51.3
TGO,2008,69.4
TGO,2009,69.4
TGO,2010,69.4
TGO,2011,69.4
TGO,2012,75.6
TGO,2013,75.6
TGO,2014,81.9
TGO,2015,81.9
TGO,2016,84.4
TGO,2017,84.4
TGO,2018,84.4
TGO,2019,84.4
TGO,2020,84.4
THA,1971,51.9
THA,1972,51.9
THA,1973,51.9
THA,1974,51.9
THA,1975,51.9
THA,1976,51.9
THA,1977,51.9
THA,1978,51.9
THA,1979,51.9
THA,1980,51.9
THA,1981,51.9
THA,1982,51.9
THA,1983,51.9
THA,1984,51.9
THA,1985,51.9
THA,1986,51.9
THA,1987,51.9
THA,1988,51.9
THA,1989,51.9
THA,1990,51.9
THA,1991,51.9
THA,1992,51.9
THA,1993,51.9
THA,1994,51.9
THA,1995,51.9
THA,1996,51.9
THA,1997,51.9
THA,1998,51.9
THA,1999,57.5
THA,2000,63.8
THA,2001,63.8
THA,2002,63.8
THA,2003,63.8
THA,2004,63.8
THA,2005,63.8
THA,2006,63.8
THA,2007,63.8
THA,2008,63.8
THA,2009,75.0
THA,2010,75.0
THA,2011,75.0
THA,2012,75.0
THA,2013,75.0
THA,2014,75.0
THA,2015,75.0
THA,2016,75.0
THA,2017,75.0
THA,2018,75.0
THA,2019,75.0
THA,2020,78.1
TJK,1971,55.6
TJK,1972,52.5
TJK,1973,55.0
TJK,1974,55.0
TJK,1975,55.0
TJK,1976,55.0
TJK,1977,55.0
TJK,1978,55.0
TJK,1979,55.0
TJK,1980,55.0
TJK,1981,55.0
TJK,1982,55.0
TJK,1983,55.0
TJK,1984,55.0
TJK,1985,55.0
TJK,1986,55.0
TJK,1987,55.0
TJK,1988,55.0
TJK,1989,55.0
TJK,1990,55.0
TJK,1991,55.0
TJK,1992,55.0
TJK,1993,55.0
TJK,1994,55.0
TJK,1995,58.1
TJK,1996,58.1
TJK,1997,58.1
TJK,1998,70.0
TJK,1999,70.0
TJK,2000,70.0
TJK,2001,70.0
TJK,2002,70.0
TJK,2003,70.0
TJK,2004,70.0
TJK,2005,70.0
TJK,2006,73.1
TJK,2007,73.1
TJK,2008,73.1
TJK,2009,73.1
TJK,2010,73.1
TJK,2011,73.1
TJK,2012,73.1
TJK,2013,73.1
TJK,2014,75.6
TJK,2015,75.6
TJK,2016,75.6
TJK,2017,75.6
TJK,2018,78.8
TJK,2019,78.8
TJK,2020,78.8
TMP,1971,31.9
TMP,1972,31.9
TMP,1973,31.9
TMP,1974,31.9
TMP,1975,31.9
TMP,1976,31.9
TMP,1977,31.9
TMP,1978,38.1
TMP,1979,38.1
TMP,1980,38.1
TMP,1981,38.1
TMP,1982,38.1
TMP,1983,38.1
TMP,1984,38.1
TMP,1985,38.1
TMP,1986,38.1
TMP,1987,38.1
TMP,1988,38.1
TMP,1989,38.1
TMP,1990,38.1
TMP,1991,38.1
TMP,1992,38.1
TMP,1993,38.1
TMP,1994,38.1
TMP,1995,38.1
TMP,1996,38.1
TMP,1997,38.1
TMP,1998,38.1
TMP,1999,40.6
TMP,2000,40.6
TMP,2001,40.6
TMP,2002,40.6
TMP,2003,50.0
TMP,2004,50.0
TMP,2005,53.1
TMP,2006,53.1
TMP,2007,53.1
TMP,2008,53.1
TMP,2009,53.1
TMP,2010,53.1
TMP,2011,53.1
TMP,2012,55.6
TMP,2013,77.5
TMP,2014,77.5
TMP,2015,77.5
TMP,2016,77.5
TMP,2017,77.5
TMP,2018,80.0
TMP,2019,83.1
TMP,2020,83.1
TON,1971,50.0
TON,1972,50.0
TON,1973,50.0
TON,1974,50.0
TON,1975,50.0
TON,1976,50.0
TON,1977,50.0
TON,1978,50.0
TON,1979,50.0
TON,1980,50.0
TON,1981,50.0
TON,1982,50.0
TON,1983,50.0
TON,1984,50.0
TON,1985,50.0
TON,1986,50.0
TON,1987,50.0
TON,1988,50.0
TON,1989,50.0
TON,1990,50.0
TON,1991,50.0
TON,1992,50.0
TON,1993,50.0
TON,1994,50.0
TON,1995,50.0
TON,1996,50.0
TON,1997,50.0
TON,1998,50.0
TON,1999,50.0
TON,2000,50.0
TON,2001,50.0
TON,2002,50.0
TON,2003,50.0
TON,2004,50.0
TON,2005,50.0
TON,2006,50.0
TON,2007,50.0
TON,2008,50.0
TON,2009,50.0
TON,2010,50.0
TON,2011,50.0
TON,2012,56.3
TON,2013,56.3
TON,2014,56.3
TON,2015,58.8
TON,2016,58.8
TON,2017,58.8
TON,2018,58.8
TON,2019,58.8
TON,2020,58.8
TTO,1971,43.1
TTO,1972,43.1
TTO,1973,52.5
TTO,1974,52.5
TTO,1975,55.0
TTO,1976,55.0
TTO,1977,55.0
TTO,1978,55.0
TTO,1979,55.0
TTO,1980,55.0
TTO,1981,55.0
TTO,1982,55.0
TTO,1983,57.5
TTO,1984,60.6
TTO,1985,60.6
TTO,1986,60.6
TTO,1987,60.6
TTO,1988,60.6
TTO,1989,60.6
TTO,1990,60.6
TTO,1991,60.6
TTO,1992,60.6
TTO,1993,63.1
TTO,1994,63.1
TTO,1995,63.1
TTO,1996,63.1
TTO,1997,63.1
TTO,1998,63.1
TTO,1999,63.1
TTO,2000,63.1
TTO,2001,63.1
TTO,2002,69.4
TTO,2003,69.4
TTO,2004,69.4
TTO,2005,72.5
TTO,2006,72.5
TTO,2007,72.5
TTO,2008,72.5
TTO,2009,72.5
TTO,2010,72.5
TTO,2011,72.5
TTO,2012,72.5
TTO,2013,72.5
TTO,2014,75.0
TTO,2015,75.0
TTO,2016,75.0
TTO,2017,75.0
TTO,2018,75.0
TTO,2019,75.0
TTO,2020,75.0
TUN,1971,48.8
TUN,1972,48.8
TUN,1973,48.8
TUN,1974,48.8
TUN,1975,58.1
TUN,1976,58.1
TUN,1977,58.1
TUN,1978,58.1
TUN,1979,58.1
TUN,1980,58.1
TUN,1981,58.1
TUN,1982,58.1
TUN,1983,58.1
TUN,1984,58.1
TUN,1985,58.1
TUN,1986,58.1
TUN,1987,58.1
TUN,1988,58.1
TUN,1989,58.1
TUN,1990,58.1
TUN,1991,58.1
TUN,1992,58.1
TUN,1993,58.1
TUN,1994,58.1
TUN,1995,61.3
TUN,1996,61.3
TUN,1997,61.3
TUN,1998,61.3
TUN,1999,61.3
TUN,2000,61.3
TUN,2001,61.3
TUN,2002,61.3
TUN,2003,61.3
TUN,2004,61.3
TUN,2005,61.3
TUN,2006,61.3
TUN,2007,61.3
TUN,2008,61.3
TUN,2009,61.3
TUN,2010,61.3
TUN,2011,61.3
TUN,2012,61.3
TUN,2013,61.3
TUN,2014,61.3
TUN,2015,61.3
TUN,2016,61.3
TUN,2017,61.3
TUN,2018,61.3
TUN,2019,70.0
TUN,2020,70.0
TUR,1971,45.6
TUR,1972,45.6
TUR,1973,45.6
TUR,1974,45.6
TUR,1975,45.6
TUR,1976,45.6
TUR,1977,45.6
TUR,1978,45.6
TUR,1979,45.6
TUR,1980,45.6
TUR,1981,45.6
TUR,1982,45.6
TUR,1983,45.6
TUR,1984,45.6
TUR,1985,45.6
TUR,1986,45.6
TUR,1987,45.6
TUR,1988,45.6
TUR,1989,45.6
TUR,1990,45.6
TUR,1991,45.6
TUR,1992,48.8
TUR,1993,48.8
TUR,1994,48.8
TUR,1995,48.8
TUR,1996,48.8
TUR,1997,48.8
TUR,1998,48.8
TUR,1999,48.8
TUR,2000,48.8
TUR,2001,48.8
TUR,2002,48.8
TUR,2003,56.9
TUR,2004,65.6
TUR,2005,68.1
TUR,2006,74.4
TUR,2007,76.9
TUR,2008,76.9
TUR,2009,80.0
TUR,2010,80.0
TUR,2011,80.0
TUR,2012,80.0
TUR,2013,80.0
TUR,2014,80.0
TUR,2015,80.0
TUR,2016,82.5
TUR,2017,82.5
TUR,2018,82.5
TUR,2019,82.5
TUR,2020,82.5
TWN,1971,46.3
TWN,1972,46.3
TWN,1973,46.3
TWN,1974,46.3
TWN,1975,46.3
TWN,1976,46.3
TWN,1977,46.3
TWN,1978,46.3
TWN,1979,46.3
TWN,1980,46.3
TWN,1981,46.3
TWN,1982,46.3
TWN,1983,46.3
TWN,1984,46.3
TWN,1985,46.3
TWN,1986,49.4
TWN,1987,51.9
TWN,1988,51.9
TWN,1989,51.9
TWN,1990,51.9
TWN,1991,51.9
TWN,1992,51.9
TWN,1993,51.9
TWN,1994,51.9
TWN,1995,51.9
TWN,1996,51.9
TWN,1997,55.0
TWN,1998,55.0
TWN,1999,55.0
TWN,2000,60.6
TWN,2001,60.6
TWN,2002,60.6
TWN,2003,75.0
TWN,2004,80.0
TWN,2005,80.0
TWN,2006,80.0
TWN,2007,80.0
TWN,2008,80.0
TWN,2009,80.0
TWN,2010,82.5
TWN,2011,82.5
TWN,2012,85.0
TWN,2013,85.0
TWN,2014,85.0
TWN,2015,91.3
TWN,2016,91.3
TWN,2017,91.3
TWN,2018,91.3
TWN,2019,91.3
TWN,2020,91.3
TZA,1971,58.8
TZA,1972,61.3
TZA,1973,61.3
TZA,1974,61.3
TZA,1975,61.3
TZA,1976,61.3
TZA,1977,61.3
TZA,1978,61.3
TZA,1979,61.3
TZA,1980,61.3
TZA,1981,61.3
TZA,1982,61.3
TZA,1983,61.3
TZA,1984,61.3
TZA,1985,61.3
TZA,1986,61.3
TZA,1987,61.3
TZA,1988,61.3
TZA,1989,61.3
TZA,1990,61.3
TZA,1991,61.3
TZA,1992,61.3
TZA,1993,61.3
TZA,1994,61.3
TZA,1995,61.3
TZA,1996,61.3
TZA,1997,61.3
TZA,1998,61.3
TZA,1999,70.6
TZA,2000,70.6
TZA,2001,70.6
TZA,2002,70.6
TZA,2003,70.6
TZA,2004,70.6
TZA,2005,73.1
TZA,2006,84.4
TZA,2007,84.4
TZA,2008,84.4
TZA,2009,84.4
TZA,2010,84.4
TZA,2011,84.4
TZA,2012,84.4
TZA,2013,84.4
TZA,2014,84.4
TZA,2015,84.4
TZA,2016,84.4
TZA,2017,84.4
TZA,2018,84.4
TZA,2019,84.4
TZA,2020,84.4
UGA,1971,46.9
UGA,1972,46.9
UGA,1973,46.9
UGA,1974,46.9
UGA,1975,46.9
UGA,1976,46.9
UGA,1977,46.9
UGA,1978,46.9
UGA,1979,46.9
UGA,1980,46.9
UGA,1981,46.9
UGA,1982,46.9
UGA,1983,46.9
UGA,1984,46.9
UGA,1985,46.9
UGA,1986,46.9
UGA,1987,46.9
UGA,1988,46.9
UGA,1989,46.9
UGA,1990,46.9
UGA,1991,46.9
UGA,1992,46.9
UGA,1993,46.9
UGA,1994,46.9
UGA,1995,46.9
UGA,1996,46.9
UGA,1997,46.9
UGA,1998,46.9
UGA,1999,46.9
UGA,2000,46.9
UGA,2001,46.9
UGA,2002,46.9
UGA,2003,46.9
UGA,2004,46.9
UGA,2005,46.9
UGA,2006,46.9
UGA,2007,67.5
UGA,2008,67.5
UGA,2009,67.5
UGA,2010,67.5
UGA,2011,70.0
UGA,2012,70.0
UGA,2013,70.0
UGA,2014,70.0
UGA,2015,70.0
UGA,2016,70.0
UGA,2017,70.0
UGA,2018,70.0
UGA,2019,70.0
UGA,2020,73.1
UKR,1971,55.6
UKR,1972,52.5
UKR,1973,55.0
UKR,1974,55.0
UKR,1975,55.0
UKR,1976,55.0
UKR,1977,55.0
UKR,1978,55.0
UKR,1979,55.0
UKR,1980,55.0
UKR,1981,55.0
UKR,1982,55.0
UKR,1983,55.0
UKR,1984,55.0
UKR,1985,55.0
UKR,1986,55.0
UKR,1987,55.0
UKR,1988,55.0
UKR,1989,55.0
UKR,1990,55.0
UKR,1991,55.0
UKR,1992,58.1
UKR,1993,61.3
UKR,1994,61.3
UKR,1995,63.8
UKR,1996,66.9
UKR,1997,66.9
UKR,1998,66.9
UKR,1999,66.9
UKR,2000,66.9
UKR,2001,66.9
UKR,2002,66.9
UKR,2003,66.9
UKR,2004,66.9
UKR,2005,66.9
UKR,2006,66.9
UKR,2007,73.1
UKR,2008,73.1
UKR,2009,73.1
UKR,2010,75.6
UKR,2011,75.6
UKR,2012,75.6
UKR,2013,75.6
UKR,2014,78.8
UKR,2015,78.8
UKR,2016,78.8
UKR,2017,78.8
UKR,2018,78.8
UKR,2019,78.8
UKR,2020,78.8
URY,1971,60.0
URY,1972,60.0
URY,1973,60.0
URY,1974,60.0
URY,1975,60.0
URY,1976,60.0
URY,1977,60.0
URY,1978,60.0
URY,1979,60.0
URY,1980,60.0
URY,1981,60.0
URY,1982,62.5
URY,1983,62.5
URY,1984,62.5
URY,1985,62.5
URY,1986,62.5
URY,1987,62.5
URY,1988,62.5
URY,1989,62.5
URY,1990,62.5
URY,1991,65.6
URY,1992,65.6
URY,1993,65.6
URY,1994,65.6
URY,1995,65.6
URY,1996,65.6
URY,1997,68.1
URY,1998,68.1
URY,1999,68.1
URY,2000,68.1
URY,2001,68.1
URY,2002,68.1
URY,2003,68.1
URY,2004,71.3
URY,2005,71.3
URY,2006,71.3
URY,2007,71.3
URY,2008,71.3
URY,2009,71.3
URY,2010,76.9
URY,2011,83.1
URY,2012,83.1
URY,2013,83.1
URY,2014,83.1
URY,2015,85.6
URY,2016,85.6
URY,2017,85.6
URY,2018,85.6
URY,2019,88.8
URY,2020,88.8
USA,1971,66.9
USA,1972,66.9
USA,1973,66.9
USA,1974,66.9
USA,1975,66.9
USA,1976,70.0
USA,1977,70.0
USA,1978,70.0
USA,1979,70.0
USA,1980,72.5
USA,1981,72.5
USA,1982,81.3
USA,1983,81.3
USA,1984,81.3
USA,1985,81.3
USA,1986,81.3
USA,1987,81.3
USA,1988,81.3
USA,1989,81.3
USA,1990,81.3
USA,1991,81.3
USA,1992,81.3
USA,1993,81.3
USA,1994,81.3
USA,1995,83.8
USA,1996,83.8
USA,1997,83.8
USA,1998,83.8
USA,1999,83.8
USA,2000,83.8
USA,2001,83.8
USA,2002,83.8
USA,2003,83.8
USA,2004,83.8
USA,2005,83.8
USA,2006,83.8
USA,2007,83.8
USA,2008,83.8
USA,2009,83.8
USA,2010,83.8
USA,2011,83.8
USA,2012,83.8
USA,2013,83.8
USA,2014,83.8
USA,2015,83.8
USA,2016,83.8
USA,2017,83.8
USA,2018,83.8
USA,2019,91.3
USA,2020,91.3
UZB,1971,53.1
UZB,1972,50.0
UZB,1973,52.5
UZB,1974,52.5
UZB,1975,52.5
UZB,1976,52.5
UZB,1977,52.5
UZB,1978,52.5
UZB,1979,52.5
UZB,1980,52.5
UZB,1981,52.5
UZB,1982,52.5
UZB,1983,52.5
UZB,1984,52.5
UZB,1985,52.5
UZB,1986,52.5
UZB,1987,52.5
UZB,1988,52.5
UZB,1989,52.5
UZB,1990,52.5
UZB,1991,52.5
UZB,1992,52.5
UZB,1993,52.5
UZB,1994,52.5
UZB,1995,55.6
